n r phi z vr vphi vz mass charge
   3946   1.941662  -2.100667  -0.243802  6.493865e+06 -2.550991e+05  1.124960e+07 4.001 2
   3947   1.588518  -1.765097   1.016552 -1.540884e+06 -9.175648e+06 -9.067632e+06 4.001 2
   3948   2.207925  -0.056854  -0.519642 -5.919025e+06 -6.416086e+06 -9.622255e+06 4.001 2
   3949   2.126770  -2.325497  -0.250783  6.114639e+06 -1.550554e+06  1.135763e+07 4.001 2
   3950   2.275036   2.094519   0.327273  3.089008e+06 -7.954091e+06  9.796901e+06 4.001 2
   3951   2.217012  -0.130948   0.212436  4.437220e+06 -7.619276e+06 -9.541830e+06 4.001 2
   3952   2.083569   2.909411   0.367758 -9.667029e+06 -9.774948e+05 -8.624492e+06 4.001 2
   3953   2.311977  -1.841838   0.419031  3.999447e+06 -3.727495e+06  1.178554e+07 4.001 2
   3954   1.780161  -0.931502  -0.189346 -1.207215e+07 -4.411765e+06  1.894266e+06 4.001 2
   3955   1.399372  -3.031431   0.582677  7.881993e+06  9.936550e+06 -2.815664e+06 4.001 2
   3956   1.717681   1.544143  -0.251039 -7.225788e+05 -2.240391e+06  1.277683e+07 4.001 2
   3957   2.062291  -2.465871   0.652581  8.644074e+06 -7.807347e+06 -5.754487e+06 4.001 2
   3958   1.351261   1.366651   0.056146  1.892189e+05 -4.243767e+06  1.227776e+07 4.001 2
   3959   2.020731  -2.042402  -0.473660 -2.133781e+06  7.665492e+06  1.027015e+07 4.001 2
   3960   2.092802   1.031570  -0.714381 -1.739438e+06  1.142781e+07  5.930295e+06 4.001 2
   3961   1.770274   0.139599   0.802286 -1.190311e+07 -1.279667e+06 -5.046498e+06 4.001 2
   3962   1.818645  -1.646435  -0.510389  1.587776e+06  7.963502e+06  1.014152e+07 4.001 2
   3963   2.148848   1.047929  -0.267184  4.984773e+06  7.707935e+06  9.193942e+06 4.001 2
   3964   2.263704  -1.405679   0.182362 -1.215460e+07 -4.442678e+06  1.147673e+06 4.001 2
   3965   2.286201   1.639190   0.063919 -1.132158e+07  3.447354e+06  5.359701e+06 4.001 2
   3966   1.693048  -1.528596   0.240973  1.232348e+07 -6.770487e+04  4.112928e+06 4.001 2
   3967   2.265654   0.454401  -0.459736  8.297639e+06 -1.288330e+05 -9.996069e+06 4.001 2
   3968   2.250665   1.469895   0.446999  1.863769e+06  6.297690e+06  1.120956e+07 4.001 2
   3969   2.022171  -1.180913  -0.705095 -7.851909e+06 -9.313347e+06 -4.516402e+06 4.001 2
   3970   1.678955  -2.747022  -0.918665 -2.876609e+06 -4.549157e+06 -1.182451e+07 4.001 2
   3971   1.969596  -2.710724   0.112631  2.777970e+05  4.185166e+06  1.229618e+07 4.001 2
   3972   1.840254  -1.091621  -0.419133 -3.762450e+06  3.954727e+06 -1.178953e+07 4.001 2
   3973   1.979812  -2.242887   0.723851 -4.719700e+06 -4.161648e+06 -1.136635e+07 4.001 2
   3974   1.750882   1.239223   0.832615  2.681442e+06  7.591349e+06 -1.019657e+07 4.001 2
   3975   1.927981   1.497749   0.292241  9.425671e+06  8.525946e+06 -2.693282e+06 4.001 2
   3976   1.565205   2.385267   0.251840  3.136858e+06  1.155371e+07 -5.045852e+06 4.001 2
   3977   1.659348   1.596057   0.858398  7.661411e+06  4.862771e+05 -1.048118e+07 4.001 2
   3978   1.771588  -1.057212   0.735619  7.381891e+06 -2.724305e+06 -1.033802e+07 4.001 2
   3979   2.371078   1.208253   0.269686  1.007819e+07 -7.580798e+06  3.122568e+06 4.001 2
   3980   1.426733  -1.804632   0.372673 -1.095988e+07 -1.828755e+06  6.732419e+06 4.001 2
   3981   1.745400   2.536302  -0.200969  9.981701e+06  8.059724e+06  2.048242e+06 4.001 2
   3982   2.085464   1.675591   0.648914 -6.287758e+06 -4.186044e+06  1.057024e+07 4.001 2
   3983   2.331305  -0.318323   0.060923 -1.187962e+07 -1.318548e+06 -5.091654e+06 4.001 2
   3984   1.973406   1.549492  -0.488691 -2.272040e+06 -6.166298e+06  1.120729e+07 4.001 2
   3985   1.632218   1.558618  -0.655301 -5.540836e+06 -4.742900e+06  1.075141e+07 4.001 2
   3986   1.969302  -0.634874  -0.381302 -6.993567e+06 -1.042529e+07 -3.345457e+06 4.001 2
   3987   1.910979   2.752553  -0.758176  4.678377e+06  1.574871e+06  1.201754e+07 4.001 2
   3988   1.935450   1.559439  -0.302216 -4.621412e+06 -7.946655e+06 -9.180524e+06 4.001 2
   3989   2.335409   1.599675   0.343351  6.707210e+06  3.724391e+06  1.048480e+07 4.001 2
   3990   1.784887  -3.081118   0.774520 -1.275563e+07  8.553547e+05 -2.313234e+06 4.001 2
   3991   2.070023   0.271325   0.326730 -6.507095e+06  6.163688e+05 -1.122794e+07 4.001 2
   3992   2.003741  -1.489540  -0.644168  9.780669e+06 -7.545638e+05 -8.518095e+06 4.001 2
   3993   2.014904  -2.023178  -0.089587  1.234078e+07 -3.752225e+06  1.553927e+06 4.001 2
   3994   1.685662  -2.589990   0.418479 -9.236944e+06 -4.587994e+06  7.900504e+06 4.001 2
   3995   2.257483  -0.961128   0.372000 -7.743630e+06  3.424578e+06  9.853794e+06 4.001 2
   3996   1.298354   2.424579  -0.070816 -1.248744e+07 -2.216360e+06 -2.817871e+06 4.001 2
   3997   1.542659   2.343758   0.477863  1.258799e+07 -1.098867e+06  3.020544e+06 4.001 2
   3998   1.483787   2.073405   0.507553 -8.981684e+06 -9.665115e+05 -9.337237e+06 4.001 2
   3999   1.648896  -2.303123   0.707865  3.430459e+06 -8.586219e+06  9.126752e+06 4.001 2
   4000   1.867262   0.790356  -0.657498 -6.149236e+05  2.848122e+06  1.266092e+07 4.001 2
   4001   1.661883  -2.199676  -0.432835 -1.170791e+07 -4.642147e+06  3.188137e+06 4.001 2
   4002   1.702413  -1.122775  -0.221155 -7.180133e+06 -9.236649e+06 -5.649673e+06 4.001 2
   4003   1.633110   0.744850  -1.018926 -1.157830e+07  2.103506e+06 -5.505173e+06 4.001 2
   4004   1.513324  -0.307400  -0.182688  1.240004e+07  2.153037e+06 -3.223688e+06 4.001 2
   4005   1.427504  -0.280702   0.038120  9.615345e+06  7.601473e+06  4.307151e+06 4.001 2
   4006   1.935163   1.393739   0.536921  1.703936e+06 -9.079813e+05  1.284761e+07 4.001 2
   4007   1.349958  -0.077413  -0.380215  8.911482e+06 -5.408785e+06  7.753666e+06 4.001 2
   4008   2.243350   0.823220  -0.148129 -5.416221e+06  2.305124e+06  1.158187e+07 4.001 2
   4009   1.936250   3.111535  -0.807800  9.714162e+06  5.912349e+06  6.282355e+06 4.001 2
   4010   2.046881  -0.590053   0.321597  8.082775e+06 -9.485213e+06  3.672642e+06 4.001 2
   4011   2.390404   2.537367   0.234085  7.021856e+06 -1.051757e+06  1.088008e+07 4.001 2
   4012   2.251806  -0.946261   0.478130  7.517953e+06 -4.033320e+06 -9.798036e+06 4.001 2
   4013   2.330148   3.030862  -0.093802  9.844264e+06 -7.837537e+06 -3.233001e+06 4.001 2
   4014   1.318262   2.313916   0.408982 -1.100814e+07 -4.673849e+06  5.075910e+06 4.001 2
   4015   1.716932  -2.590322  -0.241790 -1.008413e+07 -3.461663e+06  7.424010e+06 4.001 2
   4016   2.047333  -0.013042   0.775334  4.075481e+05 -1.242392e+07 -3.777408e+06 4.001 2
   4017   1.513604   1.216906  -0.956675  8.923459e+06  6.379388e+06  6.961616e+06 4.001 2
   4018   2.218358  -0.866429  -0.431061 -1.195737e+07 -4.445031e+06 -2.460040e+06 4.001 2
   4019   1.537859   1.829744  -0.699952 -1.015948e+07  3.253040e+06 -7.415630e+06 4.001 2
   4020   1.804097  -1.850492  -0.420147  1.104906e+07  6.832791e+06 -1.413380e+05 4.001 2
   4021   1.560170   1.912031  -0.443229 -1.243411e+07 -2.094549e+06  3.129641e+06 4.001 2
   4022   1.380485   2.054973  -0.053395  1.199596e+07 -4.698730e+06  1.675647e+06 4.001 2
   4023   1.811739   1.061002   0.097989  4.586242e+06  4.227245e+06  1.139674e+07 4.001 2
   4024   1.971030   0.920116   0.180997 -3.453446e+06  6.549298e+06  1.067564e+07 4.001 2
   4025   2.320299  -0.176392  -0.347726  9.691478e+06  6.017837e+06  6.216887e+06 4.001 2
   4026   1.976644   2.187393   0.347012 -1.043561e+07  4.216038e+06 -6.489369e+06 4.001 2
   4027   1.665936   0.919613   0.070784 -2.949165e+06  6.906551e+02 -1.265272e+07 4.001 2
   4028   1.796631   2.162186   0.455300 -1.038847e+07 -1.371720e+06 -7.680287e+06 4.001 2
   4029   2.000775  -0.917304  -0.523174  3.458849e+06 -4.585117e+06 -1.165341e+07 4.001 2
   4030   1.549571   0.537085   0.015937  2.866729e+06  9.612107e+06 -8.257002e+06 4.001 2
   4031   1.947847  -2.260411   0.042345 -6.624928e+06  1.083168e+07  2.752053e+06 4.001 2
   4032   2.064690  -2.546596  -0.234578  7.764271e+06  5.551666e+05 -1.040176e+07 4.001 2
   4033   1.646297   2.434648   0.760165  6.187281e+05  9.707258e+06 -8.612498e+06 4.001 2
   4034   2.150188  -0.235555  -0.477823  7.992357e+06 -7.722206e+06 -6.728934e+06 4.001 2
   4035   1.440179   2.443595   0.797132  1.245561e+07  1.323479e+06 -3.448920e+06 4.001 2
   4036   1.674378  -2.949237  -0.319842 -1.295481e+07  4.233374e+05  8.845160e+05 4.001 2
   4037   1.798559   2.322927  -0.312851 -1.149615e+07 -5.613747e+06 -2.261230e+06 4.001 2
   4038   1.336117  -0.096076  -0.147438 -8.582515e+06 -8.585527e+06 -4.627954e+06 4.001 2
   4039   1.388360  -0.252918   0.342582  1.195008e+07 -3.318275e+06 -3.869555e+06 4.001 2
   4040   2.227561   1.044818  -0.279043  1.197614e+07  3.893745e+06 -3.193686e+06 4.001 2
   4041   2.279035  -2.687120   0.332680 -8.884676e+06  5.875987e+06  7.438019e+06 4.001 2
   4042   2.085788   1.753613  -0.082582 -1.243862e+07 -2.127016e+06 -3.089572e+06 4.001 2
   4043   2.110538  -0.670811  -0.377551  8.699918e+06  8.159036e+05 -9.614288e+06 4.001 2
   4044   1.975594  -0.095771   0.222943  1.043912e+07 -7.692740e+06  7.970537e+05 4.001 2
   4045   1.505459  -2.478484  -0.528598 -1.117681e+07  3.025073e+06  5.892088e+06 4.001 2
   4046   1.843911  -2.174288   0.691185  7.333821e+06  8.682035e+06  6.294930e+06 4.001 2
   4047   1.831622  -1.924451  -0.750707 -1.223749e+07 -4.202183e+06  1.172328e+06 4.001 2
   4048   2.394039   2.241311   0.228917  1.261788e+07 -2.255804e+06  2.118810e+06 4.001 2
   4049   1.567268  -0.189703  -0.654277  5.698197e+06  7.255137e+06  9.147805e+06 4.001 2
   4050   1.628393  -0.764619  -0.907903  6.566853e+05 -6.102080e+06 -1.145086e+07 4.001 2
   4051   2.075038  -0.191760   0.591274  7.210818e+05 -2.734211e+06 -1.268042e+07 4.001 2
   4052   2.153968  -1.796169   0.279327 -1.168756e+07  7.714286e+05  5.620913e+06 4.001 2
   4053   2.292905   0.404421  -0.419701  2.757766e+06 -1.123232e+07 -5.917641e+06 4.001 2
   4054   2.195606  -2.305768   0.442141  1.118551e+07  5.988476e+06 -2.794889e+06 4.001 2
   4055   1.741060   0.426898   0.551022  2.772626e+06 -8.229230e+06  9.663391e+06 4.001 2
   4056   1.775583   1.900670   0.436241  1.287905e+06 -7.859986e+06 -1.026405e+07 4.001 2
   4057   2.397883   1.120801   0.044103 -2.374141e+06 -9.951500e+06 -8.007490e+06 4.001 2
   4058   1.776227  -0.606167  -0.926754  4.496655e+05 -5.469317e+05 -1.297257e+07 4.001 2
   4059   1.504297  -2.826682   0.357663  4.419123e+06 -1.101152e+06  1.216748e+07 4.001 2
   4060   2.338588   1.996559  -0.315390  7.924569e+06  1.970356e+06  1.010484e+07 4.001 2
   4061   1.880341   0.392567  -0.887049 -1.247823e+07  2.779408e+05  3.606296e+06 4.001 2
   4062   1.600152  -1.449395   0.174802 -1.084897e+07  6.574278e+06  2.804908e+06 4.001 2
   4063   1.743333   1.753814  -0.459225  7.130269e+06 -4.750582e+06  9.766271e+06 4.001 2
   4064   2.230995   2.514099   0.412024 -4.226880e+06  4.076759e+06 -1.158889e+07 4.001 2
   4065   1.828978   2.184305   0.402672 -6.864056e+06 -3.730129e+05  1.102426e+07 4.001 2
   4066   1.648551   3.090651  -0.724053  1.231360e+07 -4.125108e+06  3.840894e+05 4.001 2
   4067   1.904230   0.348195  -0.639232 -1.217707e+07 -4.065436e+06 -1.995001e+06 4.001 2
   4068   1.665972  -0.119960  -0.626313  1.148888e+07  4.601060e+06  3.952807e+06 4.001 2
   4069   1.573786  -0.594509  -0.567625 -1.074889e+07 -7.274124e+06 -5.808294e+05 4.001 2
   4070   2.320953  -0.783513  -0.092538 -6.136021e+05 -9.514815e+06 -8.824998e+06 4.001 2
   4071   2.132619  -1.115361  -0.547493 -1.186775e+07 -4.982325e+06  1.766882e+06 4.001 2
   4072   1.666524   2.697150   0.878322  1.240230e+07  1.959575e+06  3.336442e+06 4.001 2
   4073   1.948061   1.423691   0.058874  8.466501e+06 -4.566413e+06  8.732413e+06 4.001 2
   4074   2.237245   2.943070   0.214413  7.184616e+06 -1.065437e+07 -1.911655e+06 4.001 2
   4075   1.926584  -2.176723  -0.859875  9.314824e+06 -4.519311e+06  7.848482e+06 4.001 2
   4076   1.731617  -0.367193  -0.688333  1.278636e+07  2.204644e+06  6.612596e+05 4.001 2
   4077   1.934893   0.261759   0.813736  8.517972e+06  3.629109e+06  9.113865e+06 4.001 2
   4078   1.380113  -2.450276   0.178403 -1.246456e+07 -2.867002e+06 -2.281214e+06 4.001 2
   4079   1.484168  -0.280417  -0.429110  1.624492e+06  3.375132e+06  1.244019e+07 4.001 2
   4080   2.196566  -1.765558   0.087088  1.236218e+07  3.332869e+06  2.203913e+06 4.001 2
   4081   1.848756  -2.724918  -0.496260 -7.135296e+06  1.081368e+07 -9.698773e+05 4.001 2
   4082   1.777398  -1.004891  -0.008172 -1.187701e+07  2.587304e+06  4.585981e+06 4.001 2
   4083   1.731912  -1.005617  -0.327356  1.138229e+07 -6.243853e+06 -4.964549e+05 4.001 2
   4084   1.642597  -1.038933   0.219752  5.188947e+05 -4.187661e+06 -1.228752e+07 4.001 2
   4085   1.545315   2.685193   0.563668  3.728994e+06  7.056925e+06 -1.025101e+07 4.001 2
   4086   2.281265   1.362470   0.298834 -1.259132e+07  3.033211e+06  1.023312e+06 4.001 2
   4087   2.201962   0.871353  -0.595678  5.757636e+06  8.866198e+06 -7.551753e+06 4.001 2
   4088   1.473995  -0.394403   0.270386  7.607965e+06 -2.221858e+06  1.029422e+07 4.001 2
   4089   1.711868  -0.344381   0.830486 -1.009526e+07 -5.979701e+06  5.578332e+06 4.001 2
   4090   2.368806  -1.864741  -0.128104 -7.789403e+06  6.122472e+06  8.404127e+06 4.001 2
   4091   1.949182  -2.727569   0.455665 -8.965605e+06  7.209274e+05  9.374807e+06 4.001 2
   4092   1.340670   1.985392   0.007708 -3.624850e+06 -3.601375e+06 -1.194485e+07 4.001 2
   4093   2.183946  -1.985979   0.310131  6.864098e+06  8.919684e+06 -6.489391e+06 4.001 2
   4094   2.184582  -0.208507   0.482005  9.196964e+06 -4.407141e+06 -8.048712e+06 4.001 2
   4095   1.813606  -0.665181  -0.190216  9.274404e+06  1.754912e+06  8.927179e+06 4.001 2
   4096   1.713308  -2.086007  -0.813700  8.094469e+05  7.484210e+06 -1.058868e+07 4.001 2
   4097   1.793368   2.064991  -0.962446 -6.747647e+06  8.855942e+05  1.106679e+07 4.001 2
   4098   1.862208  -2.444543   0.497897 -7.117269e+06 -1.026242e+07  3.579954e+06 4.001 2
   4099   1.333222  -2.312066  -0.150861  4.576900e+06  1.198205e+06 -1.209980e+07 4.001 2
   4100   1.631975  -2.507095  -0.366181 -7.005403e+06 -5.199746e+06  9.626826e+06 4.001 2
   4101   2.184989   2.724968   0.550186 -5.239193e+05 -2.188165e+06 -1.279556e+07 4.001 2
   4102   1.955234  -0.608172   0.615047 -8.081441e+06 -3.560618e+06 -9.528962e+06 4.001 2
   4103   1.610130  -2.721373  -0.349167 -1.232765e+07 -1.332589e+06 -3.878410e+06 4.001 2
   4104   2.181379  -1.454909  -0.429374 -8.073485e+05  7.547385e+06 -1.054391e+07 4.001 2
   4105   2.020723  -1.235732  -0.611828  6.818920e+06  1.072590e+07  2.691890e+06 4.001 2
   4106   1.686638  -2.126821   0.325923 -1.102880e+07  5.935242e+06 -3.453596e+06 4.001 2
   4107   1.474919   2.323265   0.061127  1.002557e+07 -1.567620e+06  8.112912e+06 4.001 2
   4108   1.376828  -2.488906   0.264161  1.284897e+07 -6.026370e+05 -1.824745e+06 4.001 2
   4109   2.122286   0.888846   0.033646  1.186892e+07  5.213711e+06 -8.571960e+05 4.001 2
   4110   1.672585   0.142820   0.220091  6.013749e+06 -1.146304e+07 -1.105555e+06 4.001 2
   4111   1.580116  -1.431675   0.338099  2.859409e+06  8.078468e+06  9.764780e+06 4.001 2
   4112   1.645997  -1.503585   0.004335 -1.070808e+07 -4.761118e+06  5.608704e+06 4.001 2
   4113   1.825972  -2.117449   0.659855 -9.709220e+06 -4.922155e+06 -7.091702e+06 4.001 2
   4114   1.785401  -0.623240  -0.979657  7.215249e+06  5.082666e+06 -9.533913e+06 4.001 2
   4115   1.422989   1.507548  -0.382259  7.217926e+06  1.062341e+07  1.957944e+06 4.001 2
   4116   1.569335  -0.336491   1.014050 -7.614458e+06  4.996202e+05  1.051471e+07 4.001 2
   4117   2.214737  -2.282912  -0.098657  1.045826e+07 -4.366874e+06 -6.351700e+06 4.001 2
   4118   2.218026   0.076590  -0.471846  1.095975e+07  8.372381e+04 -6.976071e+06 4.001 2
   4119   1.364604  -2.081601   0.512684 -9.811920e+06 -5.628846e+06 -6.389924e+06 4.001 2
   4120   1.593407   1.645508   0.946730 -9.328853e+06  1.203674e+06  8.961723e+06 4.001 2
   4121   1.786279   0.012964  -0.306261  8.957855e+06 -2.200149e+05  9.407296e+06 4.001 2
   4122   1.337636  -0.684906  -0.176018  1.061107e+07  7.359476e+06  1.425486e+06 4.001 2
   4123   1.841032  -1.105081  -0.062910  1.216946e+06 -6.433857e+06 -1.122111e+07 4.001 2
   4124   1.426672  -3.114981  -0.498426 -9.130793e+06 -8.953333e+06 -2.292434e+06 4.001 2
   4125   1.924986   1.297199   0.082047  6.718653e+06  8.117699e+06 -7.599439e+06 4.001 2
   4126   1.599183  -2.175188  -0.897131 -1.275640e+07  2.537155e+05 -2.449210e+06 4.001 2
   4127   2.267245  -2.804868  -0.169795  1.095524e+07 -6.749791e+06 -1.792170e+06 4.001 2
   4128   2.254146   2.502729   0.173874  3.484205e+06 -1.139704e+07  5.172681e+06 4.001 2
   4129   1.514407  -0.743763   0.592548  1.008757e+07 -3.342029e+06  7.473990e+06 4.001 2
   4130   2.000743  -0.690206  -0.777532 -1.265006e+07  3.827849e+05  2.935674e+06 4.001 2
   4131   2.080842   2.130313   0.754825 -2.117909e+06 -8.376614e+06 -9.702350e+06 4.001 2
   4132   2.286558   1.702766   0.288926  7.201853e+05  7.756346e+06  1.039756e+07 4.001 2
   4133   1.923959  -1.980086  -0.202934 -2.802771e+06 -1.216092e+07  3.611816e+06 4.001 2
   4134   2.116865  -2.056308   0.220163 -7.831713e+06 -1.519990e+06  1.025391e+07 4.001 2
   4135   2.013232  -2.356900  -0.079720 -5.301181e+06  2.104916e+06  1.167286e+07 4.001 2
   4136   2.145518   2.278601  -0.126148  7.175941e+06  6.518349e+04  1.083007e+07 4.001 2
   4137   2.308624   0.602931  -0.384834  6.627938e+06  1.050662e+07 -3.803963e+06 4.001 2
   4138   1.725381  -2.451312  -0.731603  4.147135e+06  1.211883e+07  2.173497e+06 4.001 2
   4139   1.725027  -0.107859   0.362763 -1.020703e+07  5.117968e+06  6.197723e+06 4.001 2
   4140   1.852664  -2.417533   0.721964 -5.115783e+06 -7.842835e+06 -9.005971e+06 4.001 2
   4141   1.738124   1.406499  -0.902697 -1.011398e+07  4.335772e+06  6.906315e+06 4.001 2
   4142   1.347475  -1.794781  -0.418737 -1.261173e+07 -2.339031e+06  2.064472e+06 4.001 2
   4143   1.815830   1.114146   0.454905  8.151190e+06  9.027828e+06 -4.565657e+06 4.001 2
   4144   2.322364  -3.135935  -0.160794 -1.052773e+07  4.246296e+06  6.318596e+06 4.001 2
   4145   1.988190   0.691062   0.185647  8.808040e+06 -8.249898e+06 -4.811074e+06 4.001 2
   4146   1.698733  -2.212326   1.025487 -6.033437e+06 -5.660770e+06  1.001709e+07 4.001 2
   4147   1.527298   2.876080  -0.782373  1.259585e+07  3.011221e+06  1.032459e+06 4.001 2
   4148   2.361245   2.161178  -0.046223 -1.105514e+07 -6.479846e+06  2.141093e+06 4.001 2
   4149   1.977775  -1.140893   0.401512  1.133458e+07 -6.262086e+06  1.049932e+06 4.001 2
   4150   2.017452   2.059498   0.246633  1.163119e+07  4.371537e+06  3.793934e+06 4.001 2
   4151   2.037958   3.139247  -0.514921 -6.391932e+05  6.873094e+06 -1.100640e+07 4.001 2
   4152   1.936985   0.148313  -0.411326 -1.227743e+07 -4.248843e+06  3.058754e+04 4.001 2
   4153   1.881875  -2.295984   0.880151 -9.645045e+06  2.242357e+06 -8.410336e+06 4.001 2
   4154   2.073576  -1.559423   0.648768 -7.004638e+06 -5.439373e+05 -1.092831e+07 4.001 2
   4155   1.714558  -1.524929   0.328054 -5.112313e+06 -2.953600e+06  1.157278e+07 4.001 2
   4156   2.016071   2.443365  -0.230441 -1.945843e+06 -4.604648e+06  1.199165e+07 4.001 2
   4157   1.741422  -0.228556  -0.013110 -2.913601e+06 -8.026478e+06  9.791598e+06 4.001 2
   4158   1.998716   1.286913   0.419964 -2.305587e+06 -4.019387e+04  1.278560e+07 4.001 2
   4159   2.067019   3.017389  -0.116396  6.605293e+06  6.777644e+06  8.900699e+06 4.001 2
   4160   2.287560   0.487911   0.340609 -1.105821e+07  3.896607e+06 -5.596540e+06 4.001 2
   4161   1.636611   0.454961   0.755773  7.355903e+06 -7.152719e+06 -7.969825e+06 4.001 2
   4162   1.744415   2.202133   0.848726 -9.126660e+06 -3.867063e+06 -8.398732e+06 4.001 2
   4163   1.832153   1.013681  -0.285942 -1.270764e+07 -2.700049e+06 -1.196349e+05 4.001 2
   4164   1.613256  -0.393352   0.771340  8.358264e+06  1.321426e+06  9.858096e+06 4.001 2
   4165   2.281814  -0.074797  -0.357181 -8.240920e+06  6.850641e+06  7.344709e+06 4.001 2
   4166   1.658835   0.635777   0.817450 -3.651693e+05 -2.821696e+06 -1.267649e+07 4.001 2
   4167   2.170772   2.905686  -0.209720  6.713309e+06  1.109587e+07 -7.758067e+05 4.001 2
   4168   1.666077   2.850809   0.792664  6.998643e+05  7.046367e+06 -1.089255e+07 4.001 2
   4169   2.040655  -0.271058   0.192200 -1.081705e+07 -4.197827e+06 -5.844533e+06 4.001 2
   4170   2.278525  -0.640733   0.418453  5.397143e+06  1.189704e+05 -1.181717e+07 4.001 2
   4171   1.495403  -1.296139   0.530472 -1.276999e+07 -2.161608e+06  1.021615e+06 4.001 2
   4172   2.266123  -1.668638   0.508318 -2.547558e+06  3.924290e+06  1.212018e+07 4.001 2
   4173   1.939416  -0.085608   0.160067  1.257233e+07  2.525614e+06 -2.084830e+06 4.001 2
   4174   2.113485   2.019640   0.361478 -2.831134e+06 -1.912166e+06 -1.253464e+07 4.001 2
   4175   1.853518   1.442254   0.011982  2.050587e+05 -3.882893e+05 -1.298445e+07 4.001 2
   4176   2.038012   0.935473   0.793157  4.262796e+06  8.835800e+06 -8.517394e+06 4.001 2
   4177   1.476865  -2.025691   0.027501  1.215346e+07  1.462906e+05  4.589204e+06 4.001 2
   4178   2.334406   1.243323   0.279017 -4.870156e+06 -1.184313e+07 -2.193321e+06 4.001 2
   4179   2.316478  -2.044895   0.433307  4.229091e+06  9.302159e+06 -8.023305e+06 4.001 2
   4180   2.114216   2.784511  -0.214469 -1.008411e+07  3.044952e+06  7.604466e+06 4.001 2
   4181   1.668314  -2.938172   0.484275 -6.908598e+06 -1.079931e+07  2.105934e+06 4.001 2
   4182   1.686118  -3.138560  -0.512313 -7.039623e+06  8.385080e+06  6.994494e+06 4.001 2
   4183   1.923583   1.759120   0.384932 -8.472789e+06 -3.735594e+05 -9.841804e+06 4.001 2
   4184   1.907981  -1.970077  -0.827325 -9.372598e+06 -3.457020e+06  8.306156e+06 4.001 2
   4185   1.758505  -3.096043   0.147961  1.253229e+06  1.150004e+05 -1.293078e+07 4.001 2
   4186   1.702246   0.050319   0.842310 -3.806322e+06  3.724332e+06  1.185032e+07 4.001 2
   4187   2.131242  -0.727870   0.574944 -4.027668e+06  1.002241e+07  7.219282e+06 4.001 2
   4188   1.524541  -2.465023  -0.106314 -6.897716e+06  6.002509e+06  9.229312e+06 4.001 2
   4189   1.429729  -1.674739   0.180794  4.497996e+06 -3.634896e+06 -1.163376e+07 4.001 2
   4190   1.853561  -0.512969  -0.942032 -4.228470e+06  7.936593e+06  9.376531e+06 4.001 2
   4191   1.545429   3.054713   0.007200  5.273004e+06 -1.524383e+06 -1.177542e+07 4.001 2
   4192   2.064716  -0.402170   0.024085 -1.883579e+06 -1.142840e+07 -5.884942e+06 4.001 2
   4193   1.631576  -2.091906   0.636643 -1.035103e+07  1.343266e+06  7.735675e+06 4.001 2
   4194   1.904328   0.823111   0.154290  9.805235e+06  6.014236e+06 -6.039464e+06 4.001 2
   4195   2.144755   3.128865  -0.660888 -2.455028e+06  5.180162e+06  1.165880e+07 4.001 2
   4196   1.379164  -1.923478  -0.004656  1.166961e+07 -1.397513e+05  5.708720e+06 4.001 2
   4197   1.639988   1.459866   0.135318  6.522612e+06  1.693190e+04  1.123584e+07 4.001 2
   4198   1.897077   2.358501   0.363586 -1.214302e+07 -4.306875e+05 -4.598959e+06 4.001 2
   4199   1.902564   0.989510   0.301333  3.548827e+06 -5.567122e+06  1.118936e+07 4.001 2
   4200   1.764332  -2.880842  -0.122378  9.710307e+06  9.943177e+05 -8.573802e+06 4.001 2
   4201   1.555596  -2.014216  -0.852659 -9.743882e+06  2.725813e+06 -8.149571e+06 4.001 2
   4202   1.808677  -2.193726  -0.738697 -4.513819e+06  8.547229e+05 -1.215252e+07 4.001 2
   4203   1.636230  -0.642429  -0.935109 -6.560858e+06 -1.246648e+06  1.114405e+07 4.001 2
   4204   1.842237   1.388751  -0.060386  7.529776e+06  5.536098e+06  9.024572e+06 4.001 2
   4205   2.305663   0.786033   0.324731 -6.313073e+06  8.953081e+06  6.984001e+06 4.001 2
   4206   2.334580   0.955378   0.256662  7.962247e+06  3.165159e+06  9.765920e+06 4.001 2
   4207   1.961368  -1.033666   0.297542  1.564537e+06 -3.181270e+06 -1.249882e+07 4.001 2
   4208   2.114902  -1.830758   0.279413 -4.019009e+06  8.216023e+06  9.226773e+06 4.001 2
   4209   2.111853  -2.841958   0.098990  5.903835e+06  8.526389e+06  7.825230e+06 4.001 2
   4210   2.272761   1.542932   0.399352 -2.143462e+06 -9.250967e+06  8.866452e+06 4.001 2
   4211   1.500944   1.169967  -0.064566  1.214929e+07 -3.972190e+06  2.324935e+06 4.001 2
   4212   1.705632   2.641263   0.261480  7.650593e+06 -1.024181e+07 -2.315734e+06 4.001 2
   4213   2.236183  -1.394516  -0.373971 -1.009039e+06  1.668620e+06 -1.284470e+07 4.001 2
   4214   2.128299   2.605289  -0.451238  2.076447e+06  8.731852e+06  9.393185e+06 4.001 2
   4215   1.688786  -0.959959   0.553258 -1.133148e+07 -4.798656e+06  4.166452e+06 4.001 2
   4216   1.809145   1.059244  -0.688537 -1.184934e+07  3.582342e+06  3.943204e+06 4.001 2
