n r phi z vr vphi vz mass charge
   4424   1.459931 -135.572660  -0.442617  1.270337e+07  1.268246e+07  2.562983e+06 4.001 2
   4425   2.047480 -19.708754  -0.247088  5.529155e+06 -5.490092e+06 -1.147403e+07 4.001 2
   4426   1.350506  71.241781  -0.184697  8.381880e+06  3.534328e+06 -9.726985e+06 4.001 2
   4427   2.047966 -21.763217  -0.650459  1.236927e+07 -1.036055e+07 -3.055507e+06 4.001 2
   4428   2.249807 104.227446  -0.505572 -1.263483e+07  8.644516e+06  4.892452e+05 4.001 2
   4429   1.858612 168.933108  -0.255432  6.559243e+06  1.944268e+05 -1.083897e+07 4.001 2
   4430   2.077417  61.556113  -0.544984  7.954443e+06  6.922611e+06 -1.026105e+07 4.001 2
   4431   1.941809 -177.881560  -0.301864  1.059284e+07 -1.701613e+06  7.097560e+06 4.001 2
   4432   2.259327 -95.734034  -0.284684  5.145227e+05 -1.200375e+06  1.291345e+07 4.001 2
   4433   2.208301  61.451650   0.034609 -4.861634e+06 -9.629097e+06  6.393034e+06 4.001 2
   4434   1.894433 107.573768   0.232607  1.182452e+07 -2.984418e+06  2.666891e+06 4.001 2
   4435   2.143683 114.102127   0.127847 -6.984665e+05 -5.747654e+05 -1.286853e+07 4.001 2
   4436   1.445027 -144.871262   0.241388  1.134901e+07  1.149642e+07 -5.845905e+06 4.001 2
   4437   1.864374 -74.213777  -0.723460 -9.817856e+06  6.551795e+06  8.345905e+06 4.001 2
   4438   2.316968  28.935818   0.422348 -8.665492e+06 -1.023695e+07 -7.999604e+06 4.001 2
   4439   2.193932   9.131207  -0.573019  1.136115e+07 -1.931767e+06 -2.503280e+06 4.001 2
   4440   1.572545 -179.273160   0.234537  1.091484e+06 -1.434533e+06  1.286305e+07 4.001 2
   4441   1.988427  41.574051  -0.315544 -4.518676e+06 -3.858961e+06  1.098686e+07 4.001 2
   4442   1.346360 139.837838  -0.062700 -7.730933e+06  6.539323e+06  8.222195e+06 4.001 2
   4443   1.551060 155.496504   0.394448  1.083553e+07 -1.141697e+07  5.196859e+06 4.001 2
   4444   1.425225  45.793883   0.000969  1.763575e+06  1.774986e+06  1.286422e+07 4.001 2
   4445   1.360583 -26.997636   0.521202 -1.065393e+07  8.071707e+06  7.376769e+06 4.001 2
   4446   2.139586 -80.979238  -0.168013  1.163570e+07 -9.362543e+05 -5.052672e+06 4.001 2
   4447   1.808655 -144.530115  -0.651112 -1.147811e+07 -1.240124e+07 -3.800412e+06 4.001 2
   4448   2.310557 -146.568220   0.327053 -1.197355e+07 -1.041756e+07  4.810975e+06 4.001 2
   4449   1.755340 -133.205365   0.957202 -1.669338e+06 -1.506867e+06  1.263074e+07 4.001 2
   4450   1.643037 117.630396  -0.599195 -3.044529e+06  4.068421e+06  1.232729e+07 4.001 2
   4451   1.731504 -33.706729   0.888609 -1.004285e+07  7.604982e+06  7.005626e+06 4.001 2
   4452   1.310040 -61.133204   0.061169  1.275680e+07 -1.149701e+07  2.069580e+06 4.001 2
   4453   1.988109 -166.226364   0.643579 -1.617383e+05  2.462490e+06 -1.267175e+07 4.001 2
   4454   2.244705 102.666427   0.219567 -7.841953e+06 -3.046431e+06 -7.558089e+06 4.001 2
   4455   1.675660 -97.005905   0.847515  5.901343e+06  1.095583e+06  1.156914e+07 4.001 2
   4456   1.862606  -5.890146   0.450213  3.985816e+06  5.250966e+06  1.070148e+07 4.001 2
   4457   2.067077 104.338696   0.285640  1.288583e+07 -5.825849e+06 -1.605591e+06 4.001 2
   4458   1.610566  90.030700   0.191311  6.878439e+04  8.177847e+06  1.009483e+07 4.001 2
   4459   2.096178 -15.459200  -0.680566 -7.376903e+06 -5.285823e+06 -1.563046e+06 4.001 2
   4460   1.477979 101.826331   0.684419  1.174896e+07 -2.116406e+06  4.765668e+06 4.001 2
   4461   2.186166 -60.329501  -0.085216  8.733320e+06 -7.641447e+06  9.615302e+06 4.001 2
   4462   1.834812  49.207556   0.941142  6.701491e+06  8.177821e+06  3.452407e+06 4.001 2
   4463   1.737576 110.465804   0.606349  9.906671e+06 -4.345774e+05  2.528642e+06 4.001 2
   4464   2.067973  15.999070  -0.225724 -8.429853e+06 -1.303830e+06  9.155068e+06 4.001 2
   4465   1.368861 -47.984605   0.275133  5.367243e+06 -5.155336e+06 -1.170006e+07 4.001 2
   4466   2.030286 162.049192  -0.716323 -5.446879e+05 -5.290786e+06  1.097832e+07 4.001 2
   4467   1.339733 -89.641823   0.294896  1.205715e+07  1.411889e+06  4.579479e+06 4.001 2
   4468   1.895518 -59.902912  -0.187161 -1.258067e+07  9.319860e+06  4.453535e+05 4.001 2
   4469   1.883775 -58.271118  -0.820828  1.188619e+07 -1.257025e+07  2.953192e+06 4.001 2
   4470   2.348266  77.405929   0.111729 -1.213880e+07 -3.117467e+06 -4.038895e+06 4.001 2
   4471   1.433177 -79.693172  -0.607043 -8.943869e+06  9.180426e+06 -6.875204e+06 4.001 2
   4472   1.481904 -36.559245  -0.091754 -1.144599e+07  1.026119e+07  5.666278e+06 4.001 2
   4473   1.395795  47.145657  -0.253444 -7.448740e+06 -7.801278e+06  9.402169e+06 4.001 2
   4474   1.837576 124.924294   0.080478  9.796327e+06 -1.066809e+07  7.387665e+06 4.001 2
   4475   1.500578 -23.398523   0.430385 -5.809176e+06  7.074622e+06 -1.085499e+07 4.001 2
   4476   2.298866 -161.224647   0.271450  2.838012e+06 -1.778799e+06 -1.188070e+07 4.001 2
   4477   1.619514 -53.417440  -0.606608  8.022088e+06 -8.303429e+06  9.988778e+06 4.001 2
   4478   1.923596 -35.663508  -0.377856  5.073120e+06 -6.161954e+06  1.118561e+07 4.001 2
   4479   2.148535 166.331311  -0.587347  9.359277e+06  3.176370e+06  3.224148e+06 4.001 2
   4480   1.758131 -26.435247  -0.113033 -7.666870e+06  1.934459e+06  7.880133e+06 4.001 2
   4481   1.889393 -116.229361   0.338517 -1.145085e+07 -6.722141e+06  4.764349e+06 4.001 2
   4482   1.453252 -49.914637  -0.260706  9.202384e+06 -9.347963e+06 -9.022305e+06 4.001 2
   4483   1.741220 -115.480262  -0.088172 -1.096111e+07 -8.444986e+06 -6.973597e+06 4.001 2
   4484   1.668716 -78.643557  -0.721839  9.869940e+06 -6.985721e+06  7.715424e+06 4.001 2
   4485   1.509078 156.095564  -0.784664 -7.534930e+06  2.361970e+06  9.434842e+06 4.001 2
   4486   2.080346  98.095761   0.577506  1.255025e+07 -3.228567e+06  3.346705e+06 4.001 2
   4487   1.943713  20.364932   0.252930  2.487700e+06 -5.506249e+06 -8.607353e+06 4.001 2
   4488   2.240298 -16.387707   0.252223  1.178612e+07 -8.082600e+06 -5.077161e+06 4.001 2
   4489   1.868291  -5.110342  -0.345796 -7.614405e+06 -8.766863e+06 -2.260189e+06 4.001 2
   4490   1.618333 -19.656147  -0.028723  9.773714e+06 -9.660058e+06 -7.291952e+06 4.001 2
   4491   1.749607 -155.500629   0.847667 -1.033688e+06  2.780415e+06  1.175873e+07 4.001 2
   4492   2.315735  38.294186  -0.010017  1.067454e+07  1.057955e+07  7.357182e+06 4.001 2
   4493   1.835194  19.307675   0.031407 -9.858335e+06 -3.123732e+05  3.966886e+06 4.001 2
   4494   1.370117 -124.510693   0.090744 -1.097030e+07 -1.191104e+07  5.170847e+06 4.001 2
   4495   2.413354 -15.668430   0.040924  1.161203e+07 -1.441003e+06 -2.229139e+06 4.001 2
   4496   1.830840 -134.600196  -0.926875 -1.077585e+07 -1.082739e+07  6.202044e+06 4.001 2
   4497   1.633682 -42.742076   0.778857  1.253496e+07 -1.256321e+07 -3.306949e+06 4.001 2
   4498   1.912326 -80.935009   0.893496 -1.712649e+05 -3.025192e+06  1.258040e+07 4.001 2
   4499   1.736705 -115.852633  -0.622850  3.644007e+06 -4.434885e+05  1.127362e+07 4.001 2
   4500   1.492370  30.110588  -0.061724 -2.474361e+06 -4.017201e+05  1.226005e+07 4.001 2
   4501   1.512486 -157.971487   0.434930  6.557857e+05 -5.090985e+06 -1.042981e+07 4.001 2
   4502   1.990405 -21.043045  -0.170374  3.976872e+06  6.497067e+05 -1.153336e+07 4.001 2
   4503   1.900259 -48.401786  -0.050045  8.991210e+06 -8.656914e+06 -9.094759e+06 4.001 2
   4504   2.179531  18.829975   0.580229 -1.106953e+07 -1.175772e+07  2.539839e+06 4.001 2
   4505   1.638639  67.296554  -0.742319 -1.044333e+07 -1.088825e+07 -5.963007e+06 4.001 2
   4506   2.151859  55.313411  -0.176752 -2.451234e+06 -4.753464e+06  1.067904e+07 4.001 2
   4507   1.797506 -86.729014   0.873634 -8.181089e+06  1.054571e+07  2.867273e+06 4.001 2
   4508   1.822336 144.402927  -0.064246 -6.966066e+06  5.789572e+06 -1.067861e+07 4.001 2
   4509   1.623004 119.791696  -0.228873 -1.114755e+07  1.097458e+07 -6.106664e+06 4.001 2
   4510   1.767784 -96.663362  -0.816862 -1.047963e+07 -9.864599e+06  6.041078e+05 4.001 2
   4511   1.802939  12.750960  -0.969280 -3.486301e+06 -1.448637e+06  1.251524e+07 4.001 2
   4512   1.883661 -13.206271  -0.859375 -1.163874e+07  9.254281e+06  3.550520e+06 4.001 2
   4513   2.093030 -77.784613  -0.428406 -7.481049e+06  8.966657e+06 -8.439151e+06 4.001 2
   4514   2.068865 -178.238390  -0.686607 -5.449222e+06 -4.720523e+06 -1.094477e+07 4.001 2
   4515   1.656950   8.552747  -0.895077 -1.681550e+06 -4.080765e+06 -1.232407e+07 4.001 2
   4516   2.349234 -32.049081  -0.040772 -4.307237e+06  5.730147e+06  1.149748e+07 4.001 2
   4517   2.408544 113.352510  -0.054982 -1.141115e+07  9.191407e+06 -6.074961e+06 4.001 2
   4518   2.055819  23.129582   0.272454 -9.412284e+06 -1.933250e+06  5.536005e+06 4.001 2
   4519   1.523866 -72.649087  -0.627648 -1.148750e+07  1.038558e+07  3.865886e+06 4.001 2
   4520   1.963937  76.624131   0.488937 -5.150336e+06  1.922096e+06 -1.094134e+07 4.001 2
   4521   2.261104 169.542171   0.184166  9.499823e+06 -3.878742e+06  8.847030e+06 4.001 2
   4522   2.208860 170.449157  -0.567893  9.336944e+05 -1.025888e+07 -7.547620e+06 4.001 2
   4523   2.220969 -31.690669   0.339831  6.670911e+06 -1.260873e+06 -3.756393e+06 4.001 2
   4524   2.179512 161.370854   0.429627 -4.206962e+06  7.127801e+06  1.086116e+07 4.001 2
   4525   2.299536 -37.436435   0.056126  6.345447e+06 -6.227274e+06  1.133015e+07 4.001 2
   4526   1.796689 -166.037979  -0.169067  9.857455e+06  6.660946e+06  8.140282e+06 4.001 2
   4527   2.161771 147.080228  -0.220411 -1.054970e+07  6.539745e+06 -8.062919e+05 4.001 2
   4528   1.407906 152.549116  -0.181057 -3.120995e+06  5.748656e+06 -1.132113e+07 4.001 2
   4529   2.120659 119.915356  -0.291994  9.525865e+06 -9.921461e+06 -8.172678e+06 4.001 2
   4530   2.323211  76.010259   0.307588 -2.094689e+04  2.412294e+06 -1.269905e+07 4.001 2
   4531   1.479282  15.530359  -0.133421  4.527777e+06  5.464292e+06 -1.161690e+07 4.001 2
   4532   2.293354 104.737705  -0.006017 -1.108756e+06 -2.783385e+06 -1.236678e+07 4.001 2
   4533   1.986856  -6.222252  -0.573775 -1.090524e+07 -4.386067e+06  1.509980e+06 4.001 2
   4534   2.059678 159.512138   0.592876  1.242396e+07 -9.809668e+06  3.095708e+06 4.001 2
   4535   1.795869  49.188883  -0.815389 -2.647136e+06 -3.066090e+06  1.234344e+07 4.001 2
   4536   1.615688  90.744379  -0.537093 -5.890211e+05  1.262536e+06  1.291841e+07 4.001 2
   4537   2.133788  66.179768   0.080955 -1.285089e+07 -8.486114e+06 -1.182104e+06 4.001 2
   4538   2.215300 -171.271722   0.079625 -2.368082e+06 -3.943713e+06  1.231636e+07 4.001 2
   4539   2.233763 -170.203177   0.300433  1.218763e+07 -1.464995e+05 -2.373976e+05 4.001 2
   4540   1.513034  45.326824  -0.880826  5.654405e+06  5.728798e+06  9.688646e+06 4.001 2
   4541   2.156448 -93.066571  -0.229280 -1.237404e+07 -1.156586e+06  3.955283e+06 4.001 2
   4542   1.740492  62.633865  -0.039047  2.708597e+06  4.373721e+06  1.214202e+07 4.001 2
   4543   2.208136 131.931004   0.043960 -8.968412e+05 -2.238839e+05  7.689394e+06 4.001 2
   4544   2.039461 127.160451   0.126968 -9.596323e+06  7.168088e+06  4.238420e+06 4.001 2
   4545   2.198710 -79.188195  -0.315357  1.130796e+07 -8.075692e+06 -4.820885e+06 4.001 2
   4546   2.343629 135.298658   0.292983 -1.232534e+07  1.229543e+07 -3.001406e+06 4.001 2
   4547   1.632795  55.153350   0.040333  7.296821e+06  6.241654e+06 -1.060847e+07 4.001 2
   4548   2.055672 -66.270111  -0.632087  8.469526e+05  2.695866e+06  1.199834e+07 4.001 2
   4549   1.431150   8.494132  -0.834557 -7.151675e+06 -1.098704e+07  5.575666e+06 4.001 2
   4550   1.715284  10.097356   0.579576 -9.039439e+06 -5.161037e+06  9.074707e+06 4.001 2
   4551   1.991988  70.515354   0.733617  1.085197e+07  7.065080e+06  7.136397e+06 4.001 2
   4552   1.796355  33.722280   0.749021  4.390541e+06  7.587566e+06  8.042528e+06 4.001 2
   4553   2.026591  -3.890955  -0.685386 -1.189649e+07 -3.254580e+06  1.774321e+06 4.001 2
   4554   2.195000 -158.304551  -0.381695 -4.500956e+06  2.148190e+06  9.824948e+06 4.001 2
   4555   1.996870  93.234532  -0.452148 -5.157489e+06 -4.322568e+06 -1.085515e+07 4.001 2
   4556   1.961580  58.892282   0.570490  1.273111e+07  1.063678e+07 -2.213880e+06 4.001 2
   4557   1.816779 -136.246701   0.712688 -1.000080e+07 -9.872261e+06 -7.828242e+06 4.001 2
   4558   2.124193 -161.164895   0.540235  8.066421e+06  5.757150e+06 -1.013057e+07 4.001 2
   4559   1.843427  -4.948580   0.484482 -1.051258e+04 -1.089216e+07 -6.818899e+06 4.001 2
   4560   1.465973 -92.907069  -0.757194 -4.582896e+06  3.990157e+06 -1.130214e+07 4.001 2
   4561   1.968819 -138.182963  -0.496038  7.400302e+06  7.239885e+06 -1.062792e+07 4.001 2
   4562   1.954548   2.748376   0.468047 -5.566026e+06 -8.762382e+05 -1.173411e+07 4.001 2
   4563   2.161883 -41.136933  -0.415307 -4.984973e+06  4.779226e+06 -1.193791e+07 4.001 2
   4564   2.211029  19.913477   0.605522 -1.192181e+07 -5.877324e+06 -4.627941e+06 4.001 2
   4565   1.902011 -34.723299   0.369406 -8.268490e+06  1.083352e+07 -4.784137e+06 4.001 2
   4566   1.591486 169.700044  -0.804298  1.210473e+07 -8.498987e+06 -1.321446e+06 4.001 2
   4567   1.613666 169.115427   0.609835 -1.250406e+07  2.068524e+06 -2.187721e+06 4.001 2
   4568   2.280434 -139.438011   0.396256 -1.196937e+07 -1.238908e+07 -3.493851e+06 4.001 2
   4569   1.356314 -15.816415  -0.278336 -1.079722e+07  5.870977e+04 -2.980828e+06 4.001 2
   4570   1.961088 154.611655  -0.788130 -6.624213e+06  1.216814e+07  1.042275e+06 4.001 2
   4571   2.195978 -21.163093  -0.573199 -1.263803e+07  7.478582e+06  2.668984e+06 4.001 2
   4572   1.760794  -2.235453   0.768922 -1.029542e+07  4.641296e+06 -6.925829e+06 4.001 2
   4573   1.610234 -39.946360   0.792563 -8.761821e+06  8.129380e+06 -9.166028e+06 4.001 2
   4574   1.622781  15.776788   0.383563 -1.264133e+07 -6.198178e+06  2.957378e+06 4.001 2
   4575   1.487428 -29.960285   0.713081  4.533301e+06 -1.396409e+06 -1.108284e+07 4.001 2
   4576   1.707595 -74.358536   1.005760  1.260309e+07 -5.936334e+06  3.073217e+06 4.001 2
   4577   2.230002  96.828059   0.140877 -9.266370e+06  1.709505e+06 -9.092909e+06 4.001 2
   4578   2.144018  -0.868567  -0.123694 -3.763752e+06 -6.684406e+06  1.040965e+07 4.001 2
   4579   2.071497 -20.897466  -0.093661  2.009584e+06 -8.391332e+06  8.676278e+06 4.001 2
   4580   2.256737 -51.018610   0.492944  1.969919e+06 -6.234063e+05 -1.121869e+07 4.001 2
   4581   1.850532 -40.663006   0.838006 -7.566794e+06  6.813248e+06 -9.590201e+06 4.001 2
   4582   1.767252 -32.281821  -0.479143 -9.900767e+06  1.045000e+07 -7.643327e+06 4.001 2
   4583   2.097665 -164.832135  -0.474196  1.744362e+05 -9.411726e+06 -6.899777e+06 4.001 2
   4584   2.088069 -121.231094  -0.122174 -1.043309e+07 -6.448340e+06 -4.815551e+06 4.001 2
   4585   1.871706  22.502690  -0.826225 -4.934179e+06  4.069003e+06 -5.492245e+06 4.001 2
   4586   1.334129 144.005999   0.445960  7.849112e+06 -6.056407e+06 -9.297599e+06 4.001 2
   4587   1.520152 -173.740726   0.516648 -1.096947e+07 -9.112508e+06  9.304415e+05 4.001 2
   4588   1.860913 -83.718840   0.743365 -7.289319e+06  8.019217e+06  8.497393e+06 4.001 2
   4589   2.193760 -162.494952   0.290483 -2.167912e+06 -1.204339e+06  1.280963e+07 4.001 2
   4590   2.358312 -47.846291  -0.195632 -1.156039e+07  1.097831e+07 -2.669197e+06 4.001 2
   4591   2.345472  17.554819   0.136704 -1.112744e+07 -5.704108e+06 -6.651739e+06 4.001 2
   4592   1.762565 -132.122870  -0.169400  2.317838e+06  1.870486e+06  1.202225e+07 4.001 2
   4593   2.054980 -37.118804   0.460750 -6.334841e+06  8.947924e+06  4.299653e+06 4.001 2
   4594   1.288480 -28.331491  -0.010543  6.902825e+06 -5.500217e+06  1.099564e+07 4.001 2
   4595   2.070949   5.737748  -0.611443  7.658722e+06 -1.675412e+06 -9.973802e+06 4.001 2
   4596   1.715755 156.338178  -0.973349  1.137438e+06  6.275924e+06  7.576945e+06 4.001 2
   4597   1.936494 -59.815990  -0.296255  1.268438e+07 -9.728054e+06 -1.004609e+06 4.001 2
   4598   1.707150 -118.358662  -0.052154 -4.915930e+06 -3.797880e+06 -1.201249e+07 4.001 2
   4599   1.774098 -92.250443  -0.305819  1.046313e+07 -5.142493e+06  4.850458e+06 4.001 2
   4600   1.845186 -57.764332   0.203743 -1.291219e+07  1.117121e+07  9.065125e+05 4.001 2
   4601   1.602941 121.937151   0.061898 -8.656266e+06  1.027726e+07  7.841265e+06 4.001 2
   4602   1.492340 -75.386382  -0.772778  3.735550e+06 -1.198106e+07 -4.401401e+06 4.001 2
   4603   1.650645  15.961580   0.941351  7.107702e+06  4.698320e+06 -1.081865e+07 4.001 2
   4604   1.806434  73.801091   0.866732 -1.142149e+07 -6.612721e+06 -6.164188e+06 4.001 2
   4605   1.654672 -56.023578   0.819546  1.153548e+07 -8.628179e+06 -2.343847e+06 4.001 2
   4606   1.864060  45.023852   0.815970  8.253374e+04  9.085636e+04  8.298370e+06 4.001 2
   4607   1.683757  24.760035   0.874438  5.308359e+06 -2.984909e+06  4.856794e+06 4.001 2
   4608   1.587599 -52.468950   0.308995 -7.649300e+06  7.510411e+06  1.049103e+07 4.001 2
   4609   1.568292 -51.144786  -0.742944 -7.236834e+06  4.940935e+06  4.033926e+06 4.001 2
   4610   2.306830  -1.695396  -0.129524  6.082197e+06 -8.848326e+06 -7.712755e+06 4.001 2
   4611   1.397150 -16.795125  -0.608413  9.797539e+06  4.489313e+05  4.811555e+06 4.001 2
   4612   1.979159  -1.426452  -0.009891  3.339662e+06  4.652041e+06  1.159147e+07 4.001 2
   4613   1.736483 145.592615  -0.524495 -3.363168e+06  3.855384e+06 -1.239007e+07 4.001 2
   4614   1.452353 171.989067  -0.153917  1.018788e+07  1.771424e+06  6.500530e+06 4.001 2
   4615   2.012992  93.427218  -0.690779  6.294871e+06 -5.805179e+06  1.016132e+07 4.001 2
   4616   2.296537 172.447792   0.273348 -4.235571e+06 -1.356523e+05  1.221478e+07 4.001 2
   4617   1.934403  24.472355   0.171971  5.850248e+06 -1.797402e+06 -6.722707e+06 4.001 2
   4618   1.938781  15.606014   0.477385  2.840466e+06  2.364422e+06  1.263454e+07 4.001 2
   4619   2.217187 112.376700   0.591375  1.122696e+07 -1.050574e+07 -5.415347e+06 4.001 2
   4620   2.096916 -80.965098  -0.582258 -4.973935e+06 -4.474153e+06  1.019761e+07 4.001 2
   4621   2.125205 -65.515497   0.448216  2.125309e+05  6.295546e+06  8.487106e+06 4.001 2
   4622   2.143458  24.890006  -0.027124 -8.382239e+06 -7.726378e+06  9.711350e+06 4.001 2
   4623   2.035450  63.612935   0.358541 -8.025234e+06 -7.380821e+06  1.008478e+07 4.001 2
   4624   1.983590 -142.009231   0.296618  2.853921e+06  4.954682e+06  8.900778e+06 4.001 2
   4625   1.791776 -138.715928  -0.274344  6.518945e+06  6.394493e+06 -1.122506e+07 4.001 2
   4626   2.038300  72.357511   0.628520  1.294646e+07  6.869658e+06  7.885038e+05 4.001 2
   4627   2.152261 -104.594015   0.548155  6.043651e+06  3.008278e+06  1.150036e+07 4.001 2
   4628   1.565749 104.033640   0.879697 -7.472209e+06 -1.948473e+06  8.637606e+06 4.001 2
   4629   2.150284  10.679765   0.595824 -8.809375e+06 -4.445657e+06 -9.456172e+06 4.001 2
   4630   1.769472  -5.388655  -0.304644  4.646725e+06  3.909618e+06 -1.111464e+07 4.001 2
   4631   1.456882 169.415410  -0.123658 -7.253561e+06 -4.321794e+06  7.795422e+06 4.001 2
   4632   1.614694 -102.159062  -0.865614 -1.043218e+07 -4.994281e+06 -7.705271e+06 4.001 2
   4633   2.109046  18.618070  -0.356124 -1.200114e+07 -1.073685e+07 -2.389757e+06 4.001 2
   4634   2.013812  -0.162438   0.609997 -8.227481e+06  5.951553e+06  8.138082e+06 4.001 2
   4635   2.021625 -53.661802  -0.365616 -2.169602e+06  2.767068e+06  1.259445e+07 4.001 2
   4636   1.727967 177.188896   0.113421  1.169329e+07  4.013398e+06 -2.276562e+06 4.001 2
   4637   2.008911 -49.163632   0.814903 -1.149829e+07  1.218450e+07 -2.344167e+06 4.001 2
   4638   1.776233 -94.709136  -0.783294 -7.051930e+06 -1.150603e+07 -2.990907e+06 4.001 2
   4639   1.871082 -114.778542   0.004796 -1.052978e+07 -1.254103e+07 -3.033789e+06 4.001 2
   4640   1.536639 -17.030990   0.993011 -1.998278e+06  1.007393e+07  6.925046e+06 4.001 2
   4641   2.115841 142.274025  -0.459512  9.511814e+06 -1.115185e+07 -4.284642e+06 4.001 2
   4642   2.108984  83.047906   0.160510  7.293707e+06  3.488637e+05  1.065360e+07 4.001 2
   4643   2.141714 -108.270188   0.371999 -1.282664e+07 -6.371842e+06  1.336800e+06 4.001 2
   4644   2.242658 -79.660028  -0.044762  6.092877e+06 -4.304152e+06  1.124155e+07 4.001 2
   4645   2.068242  86.210882   0.521876  1.973220e+06  3.216394e+06  1.249006e+07 4.001 2
   4646   1.847676  37.379476  -0.540281 -8.875470e+06 -6.069213e+06 -3.454980e+04 4.001 2
   4647   2.015665 141.036386  -0.031651 -8.796054e+06  8.405078e+06  9.515051e+06 4.001 2
   4648   1.841134 -11.753113   0.358472  9.189950e+06  3.878265e+06 -4.081842e+06 4.001 2
   4649   1.594097 -163.752055   0.579280  9.316962e+06  1.526622e+06  8.060438e+06 4.001 2
   4650   1.556697 -60.191177   0.364279 -9.307871e+06  1.163199e+07 -5.605473e+06 4.001 2
   4651   1.773353 -93.823838  -0.142119 -3.844207e+06 -3.271301e+06 -1.209370e+07 4.001 2
   4652   2.155360 -12.890228  -0.185096 -6.769064e+06  1.280709e+07  1.730423e+06 4.001 2
   4653   1.844304 -28.354868   0.621608 -8.623306e+06  4.194331e+06  8.017262e+06 4.001 2
   4654   1.490022  58.044122  -0.732979  1.461319e+06  1.311188e+06 -1.290943e+07 4.001 2
   4655   1.452465 -38.537574  -0.813275  7.348372e+06 -8.712115e+06  8.171513e+06 4.001 2
   4656   2.267805 -164.177050  -0.016948 -1.055244e+07 -1.117971e+07 -3.673312e+06 4.001 2
   4657   2.361872  82.411003  -0.208881  1.661663e+06 -9.206670e+06  8.137773e+06 4.001 2
   4658   1.978299 122.782857  -0.014161 -7.487339e+06  8.433623e+06  9.871664e+06 4.001 2
   4659   2.144634  51.644885   0.068846  2.362172e+06  4.000274e+06  1.041302e+07 4.001 2
   4660   2.021493 -10.908164   0.607165  7.147376e+06  3.352672e+06  8.706983e+06 4.001 2
   4661   1.949497 125.259777   0.234862  1.311571e+06 -1.760553e+06  1.282962e+07 4.001 2
   4662   2.199600   4.017840   0.496463  5.845766e+06  1.501253e+06 -1.158182e+07 4.001 2
   4663   1.546091  94.332731   0.400877 -1.118827e+07 -2.159060e+06  5.337225e+06 4.001 2
   4664   1.328744  39.959454   0.221277 -3.852850e+06 -2.297234e+06 -8.993788e+06 4.001 2
   4665   1.719586   8.170411  -0.063139 -1.262524e+07 -3.437927e+06  3.062338e+06 4.001 2
   4666   2.096679  39.241029   0.122743  1.079199e+07  9.477205e+06  4.702434e+06 4.001 2
   4667   1.827285 -140.607474  -0.244770  9.866249e+06  9.279417e+06  8.200563e+06 4.001 2
   4668   2.304255  46.272373  -0.273848 -2.565595e+06 -2.409302e+06 -1.225614e+07 4.001 2
   4669   1.489272  62.927179  -0.863827  6.595586e+06  1.117012e+07 -5.138903e+06 4.001 2
   4670   1.571515 -162.906391   0.508200 -8.736081e+06 -1.472159e+06  8.672355e+06 4.001 2
   4671   2.015040 -35.586861  -0.127620 -5.151821e+06  4.164730e+06  1.172120e+07 4.001 2
   4672   1.784202 101.776300  -0.320217 -5.064860e+06  8.468646e+06  9.680325e+06 4.001 2
   4673   2.290444 -55.106282   0.201407 -3.385475e+06  1.875765e+06 -1.196426e+07 4.001 2
   4674   1.558190  52.162774   0.693224 -1.282546e+07 -1.218090e+07 -1.819299e+06 4.001 2
   4675   2.080542 -32.140770  -0.010470 -1.246149e+07  1.281795e+07 -2.435308e+05 4.001 2
   4676   1.483735 -59.713040  -0.058830 -4.447658e+06  7.300459e+05 -1.039520e+07 4.001 2
   4677   2.147332 -163.139093  -0.650845  8.848049e+06  7.739231e+05  8.108467e+06 4.001 2
   4678   1.958241 -21.670733   0.347970 -3.279778e+06  3.449141e+06  1.246267e+07 4.001 2
   4679   2.004139 144.875225   0.197645  9.691606e+06 -8.741894e+06 -8.579032e+06 4.001 2
   4680   1.474714   8.910319  -0.460145  7.295430e+06  2.599840e+06 -1.074322e+07 4.001 2
   4681   2.189399 -65.655883  -0.243621  9.799476e+06 -2.365418e+06  3.937389e+06 4.001 2
   4682   1.712482 170.867684  -0.032879 -2.839147e+06  9.943565e+06  8.356381e+06 4.001 2
   4683   1.698602  74.399690  -0.339970  1.015183e+07  8.290796e+06  7.291505e+06 4.001 2
   4684   1.432930 -54.992565  -0.347132 -2.537559e+05  4.487330e+06  3.765310e+06 4.001 2
   4685   1.525492 104.096456   0.753731  8.130694e+06 -1.166235e+06  9.667918e+06 4.001 2
   4686   1.703296  79.888825  -0.090948  1.297358e+07  3.839541e+06  5.016254e+04 4.001 2
   4687   1.370119 -109.196809  -0.330184 -3.820560e+06 -7.660786e+06  1.042454e+07 4.001 2
   4688   1.586119   5.542707  -0.050406  1.213991e+07 -1.449561e+06 -2.558360e+06 4.001 2
   4689   2.125081 -173.355354  -0.091440  9.254243e+06  4.060231e+06  8.899604e+06 4.001 2
   4690   1.355734  68.721122  -0.566813  1.209469e+07  1.110945e+07 -2.586716e+06 4.001 2
   4691   2.186142 -170.386423   0.249204 -1.156605e+07 -7.904625e+06 -4.024865e+06 4.001 2
   4692   2.155766 -45.138599  -0.454387 -1.102807e+07  1.099582e+07  1.754037e+06 4.001 2
   4693   1.920206  31.391971  -0.179586 -5.436420e+05  4.780012e+06  6.003611e+06 4.001 2
   4694   2.318271 -116.896104  -0.158559  9.845173e+06  1.110099e+07 -6.580040e+06 4.001 2
