n r phi z vr vphi vz mass charge
   3925   2.137097  12.696997  -0.285606  9.194481e+05 -1.061784e+00  1.295930e+07 4.001 2
   3926   1.950987 -41.428596   0.325942  1.297810e+07  2.482419e-01 -5.980343e+05 4.001 2
   3927   2.107960 130.813030  -0.667744  1.299149e+07  2.978496e+00  9.995405e+04 4.001 2
   3928   2.151801 140.600176   0.317841  1.274197e+07 -5.511947e-01  2.535936e+06 4.001 2
   3929   1.440502 -92.920619  -0.637404  1.293315e+07  1.073252e+00 -1.233851e+06 4.001 2
   3930   1.816842 -64.594625  -0.216102  1.281381e+07  2.478028e+00  2.143609e+06 4.001 2
   3931   1.723100 -97.764496   0.665967  1.010353e+07 -8.447267e-01  8.167465e+06 4.001 2
   3932   1.770901 -86.836142  -0.143100  6.449448e+06 -3.021035e+00 -1.127801e+07 4.001 2
   3933   1.595677  19.886922   0.530465  1.224945e+07  2.785979e+00 -4.328940e+06 4.001 2
   3934   1.370653  27.560623  -0.385214  1.107886e+07  2.604566e+00  6.785851e+06 4.001 2
   3935   1.574704 128.963053  -0.989777  4.335585e+06  2.350548e+00  1.224710e+07 4.001 2
   3936   1.764480 -131.736123   0.175165  1.273114e+07  1.674129e+00 -2.589747e+06 4.001 2
   3937   1.894202 106.396273  -0.489849  8.201194e+06 -8.149314e-01  1.007617e+07 4.001 2
   3938   1.912225 -14.345187   0.059472  1.160942e+07  2.113061e+00 -5.831819e+06 4.001 2
   3939   2.106775 146.382982   0.653942  2.505307e+06 -1.767781e+00  1.274803e+07 4.001 2
   3940   2.393213   6.769705  -0.082505  9.626060e+06  1.471020e+00  8.725123e+06 4.001 2
   3941   1.989780 -178.935067  -0.335169  1.242618e+07  1.807683e+00 -3.791950e+06 4.001 2
   3942   2.136818 149.284457   0.686231  1.188723e+07 -1.261929e+00  5.242387e+06 4.001 2
   3943   1.349420  16.427576   0.293105  1.298734e+07  3.881765e-01  3.432261e+05 4.001 2
   3944   1.583786  84.159361   0.743386  1.249017e+07  1.863832e+00 -3.575552e+06 4.001 2
   3945   2.070652 -35.463432  -0.655854  5.976735e+06 -3.008657e+00  1.153549e+07 4.001 2
   3946   1.941662 -120.359327  -0.243802  6.498874e+06 -2.139929e+00  1.124960e+07 4.001 2
   3947   1.588518 -101.132588   1.016552  9.304131e+06  2.780913e+00 -9.067632e+06 4.001 2
   3948   2.207925  -3.257508  -0.519642  8.729320e+06 -2.372774e+00 -9.622255e+06 4.001 2
   3949   2.126770 -133.241189  -0.250783  6.308171e+06 -2.573843e+00  1.135763e+07 4.001 2
   3950   2.275036 120.007105   0.327273  8.532850e+06  8.941499e-01  9.796901e+06 4.001 2
   3951   2.217012  -7.502781   0.212436  8.817159e+06 -1.174391e+00 -9.541830e+06 4.001 2
   3952   2.083569 166.696951   0.367758  9.716323e+06 -1.314082e-01 -8.624492e+06 4.001 2
   3953   2.311977 -105.529529   0.419031  5.467156e+06 -2.592055e+00  1.178554e+07 4.001 2
   3954   1.780161 -53.371161  -0.189346  1.285304e+07  2.560462e+00  1.894266e+06 4.001 2
   3955   1.399372 -173.688226   0.582677  1.268309e+07 -2.131236e+00 -2.815664e+06 4.001 2
   3956   1.717681  88.472851  -0.251039  2.354033e+06 -3.386441e-01  1.277683e+07 4.001 2
   3957   2.062291 -141.284004   0.652581  1.164795e+07  3.082733e+00 -5.754487e+06 4.001 2
   3958   1.351261  78.303356   0.056146  4.247984e+06 -1.595870e-01  1.227776e+07 4.001 2
   3959   2.020731 -117.021033  -0.473660  7.956933e+06 -2.001169e-01  1.027015e+07 4.001 2
   3960   2.092802  59.104618  -0.714381  1.155943e+07  2.753418e+00  5.930295e+06 4.001 2
   3961   1.770274   7.998408   0.802286  1.197170e+07 -2.894899e+00 -5.046498e+06 4.001 2
   3962   1.818645 -94.333778  -0.510389  8.120246e+06 -2.724397e-01  1.014152e+07 4.001 2
   3963   2.148848  60.041932  -0.267184  9.179337e+06  2.044669e+00  9.193942e+06 4.001 2
   3964   2.263704 -80.539474   0.182362  1.294108e+07  2.086342e+00  1.147673e+06 4.001 2
   3965   2.286201  93.918685   0.063919  1.183480e+07 -1.797977e+00  5.359701e+06 4.001 2
   3966   1.693048 -87.582087   0.240973  1.232366e+07 -1.534090e+00  4.112928e+06 4.001 2
   3967   2.265654  26.035271  -0.459736  8.298639e+06  4.388760e-01 -9.996069e+06 4.001 2
   3968   2.250665  84.218793   0.446999  6.567688e+06  2.752959e+00  1.120956e+07 4.001 2
   3969   2.022171 -67.661313  -0.705095  1.218158e+07  2.831013e+00 -4.516402e+06 4.001 2
   3970   1.678955 -157.392763  -0.918665  5.382352e+06  1.401508e+00 -1.182451e+07 4.001 2
   3971   1.969596 -155.313020   0.112631  4.194375e+06 -1.206207e+00  1.229618e+07 4.001 2
   3972   1.840254 -62.545273  -0.419133  5.458562e+06  1.239663e+00 -1.178953e+07 4.001 2
   3973   1.979812 -128.507930   0.723851  6.292446e+06  1.621353e+00 -1.136635e+07 4.001 2
   3974   1.750882  71.002235   0.832615  8.051007e+06  2.470476e+00 -1.019657e+07 4.001 2
   3975   1.927981  85.814702   0.292241  1.270964e+07  2.233070e+00 -2.693282e+06 4.001 2
   3976   1.565205 136.665723   0.251840  1.197198e+07 -2.592234e+00 -5.045852e+06 4.001 2
   3977   1.659348  91.447326   0.858398  7.676828e+06  1.659443e+00 -1.048118e+07 4.001 2
   3978   1.771588 -60.573791   0.735619  7.868555e+06 -1.410758e+00 -1.033802e+07 4.001 2
   3979   2.371078  69.227811   0.269686  1.261104e+07  5.633465e-01  3.122568e+06 4.001 2
   3980   1.426733 -103.397775   0.372673  1.111141e+07  1.502297e+00  6.732419e+06 4.001 2
   3981   1.745400 145.319422  -0.200969  1.282940e+07 -3.067616e+00  2.048242e+06 4.001 2
   3982   2.085464  96.004312   0.648914  7.553732e+06 -8.786370e-01  1.057024e+07 4.001 2
   3983   2.331305 -18.238574   0.060923  1.195257e+07  2.933810e+00 -5.091654e+06 4.001 2
   3984   1.973406  88.779331  -0.488691  6.571560e+06 -3.743302e-01  1.120729e+07 4.001 2
   3985   1.632218  89.302256  -0.655301  7.293556e+06 -8.750130e-01  1.075141e+07 4.001 2
   3986   1.969302 -36.375625  -0.381302  1.255375e+07 -2.796548e+00 -3.345457e+06 4.001 2
   3987   1.910979 157.709657  -0.758176  4.936338e+06  3.077265e+00  1.201754e+07 4.001 2
   3988   1.935450  89.349274  -0.302216  9.192757e+06 -5.381034e-01 -9.180524e+06 4.001 2
   3989   2.335409  91.654653   0.343351  7.671881e+06  2.106565e+00  1.048480e+07 4.001 2
   3990   1.784887 -176.535074   0.774520  1.278428e+07 -6.482424e-03 -2.313234e+06 4.001 2
   3991   2.070023  15.545754   0.326730  6.536222e+06 -2.964709e+00 -1.122794e+07 4.001 2
   3992   2.003741 -85.344383  -0.644168  9.809733e+06 -1.566536e+00 -8.518095e+06 4.001 2
   3993   2.014904 -115.919579  -0.089587  1.289861e+07 -2.318347e+00  1.553927e+06 4.001 2
   3994   1.685662 -148.395479   0.418479  1.031362e+07  1.012607e+00  7.900504e+06 4.001 2
   3995   2.257483 -55.068595   0.372000  8.467086e+06  1.764079e+00  9.853794e+06 4.001 2
   3996   1.298354 138.918134  -0.070816  1.268260e+07 -5.413559e-01 -2.817871e+06 4.001 2
   3997   1.542659 134.287427   0.477863  1.263587e+07  2.256684e+00  3.020544e+06 4.001 2
   3998   1.483787 118.797372   0.507553  9.033538e+06 -9.609907e-01 -9.337237e+06 4.001 2
   3999   1.648896 -131.959231   0.707865  9.246146e+06  2.789368e+00  9.126752e+06 4.001 2
   4000   1.867262  45.284077  -0.657498  2.913748e+06  2.573794e+00  1.266092e+07 4.001 2
   4001   1.661883 -126.032157  -0.432835  1.259463e+07  1.319399e+00  3.188137e+06 4.001 2
   4002   1.702413 -64.330247  -0.221155  1.169915e+07  2.928836e+00 -5.649673e+06 4.001 2
   4003   1.633110  42.676737  -1.018926  1.176783e+07 -2.576459e+00 -5.505173e+06 4.001 2
   4004   1.513324 -17.612721  -0.182688  1.258557e+07 -1.354825e-01 -3.223688e+06 4.001 2
   4005   1.427504 -16.083016   0.038120  1.225713e+07  3.882545e-01  4.307151e+06 4.001 2
   4006   1.935163  79.855350   0.536921  1.930758e+06  9.041399e-01  1.284761e+07 4.001 2
   4007   1.349958  -4.435410  -0.380215  1.042446e+07 -6.229235e-01  7.753666e+06 4.001 2
   4008   2.243350  47.167054  -0.148129  5.886345e+06 -2.720748e+00  1.158187e+07 4.001 2
   4009   1.936250 178.277843  -0.807800  1.137193e+07 -2.624908e+00  6.282355e+06 4.001 2
   4010   2.046881 -33.807536   0.321597  1.246196e+07 -1.455111e+00  3.672642e+06 4.001 2
   4011   2.390404 145.380432   0.234085  7.100187e+06  2.388689e+00  1.088008e+07 4.001 2
   4012   2.251806 -54.216790   0.478130  8.531547e+06 -1.438675e+00 -9.798036e+06 4.001 2
   4013   2.330148 173.655608  -0.093802  1.258318e+07  2.358472e+00 -3.233001e+06 4.001 2
   4014   1.318262 132.577622   0.408982  1.195926e+07 -4.261607e-01  5.075910e+06 4.001 2
   4015   1.716932 -148.414511  -0.241790  1.066175e+07  8.819448e-01  7.424010e+06 4.001 2
   4016   2.047333  -0.747246   0.775334  1.243061e+07 -1.551046e+00 -3.777408e+06 4.001 2
   4017   1.513604  69.723575  -0.956675  1.096926e+07  1.837563e+00  6.961616e+06 4.001 2
   4018   2.218358 -49.642717  -0.431061  1.275684e+07  2.631073e+00 -2.460040e+06 4.001 2
   4019   1.537859 104.836596  -0.699952  1.066758e+07 -1.621731e+00 -7.415630e+06 4.001 2
   4020   1.804097 -106.025371  -0.420147  1.299111e+07 -1.296649e+00 -1.413380e+05 4.001 2
   4021   1.560170 109.551329  -0.443229  1.260929e+07 -1.062676e+00  3.129641e+06 4.001 2
   4022   1.380485 117.741275  -0.053395  1.288336e+07  1.681648e+00  1.675647e+06 4.001 2
   4023   1.811739  60.790942   0.097989  6.237245e+06  1.805690e+00  1.139674e+07 4.001 2
   4024   1.971030  52.718786   0.180997  7.404025e+06  2.976161e+00  1.067564e+07 4.001 2
   4025   2.320299 -10.106531  -0.347726  1.140785e+07  3.792830e-01  6.216887e+06 4.001 2
   4026   1.976644 125.328376   0.347012  1.125508e+07 -1.338154e+00 -6.489369e+06 4.001 2
   4027   1.665936  52.689962   0.070784  2.949165e+06 -2.222214e+00 -1.265272e+07 4.001 2
   4028   1.796631 123.884159   0.455300  1.047864e+07 -8.481232e-01 -7.680287e+06 4.001 2
   4029   2.000775 -52.557641  -0.523174  5.743425e+06 -1.841812e+00 -1.165341e+07 4.001 2
   4030   1.549571  30.772701   0.015937  1.003049e+07  1.818039e+00 -8.257002e+06 4.001 2
   4031   1.947847 -129.511988   0.042345  1.269705e+07 -1.406908e-01  2.752053e+06 4.001 2
   4032   2.064690 -145.909230  -0.234578  7.784094e+06 -2.475215e+00 -1.040176e+07 4.001 2
   4033   1.646297 139.495069   0.760165  9.726956e+06 -2.341393e+00 -8.612498e+06 4.001 2
   4034   2.150188 -13.496318  -0.477823  1.111352e+07 -1.003764e+00 -6.728934e+06 4.001 2
   4035   1.440179 140.007706   0.797132  1.252572e+07  2.549454e+00 -3.448920e+06 4.001 2
   4036   1.674378 -168.978810  -0.319842  1.296173e+07  1.596897e-01  8.845160e+05 4.001 2
   4037   1.798559 133.093906  -0.312851  1.279358e+07 -3.644095e-01 -2.261230e+06 4.001 2
   4038   1.336117  -5.504770  -0.147438  1.213964e+07 -2.452095e+00 -4.627954e+06 4.001 2
   4039   1.388360 -14.491106   0.342582  1.240223e+07 -5.237718e-01 -3.869555e+06 4.001 2
   4040   2.227561  59.863670  -0.279043  1.259322e+07  1.359163e+00 -3.193686e+06 4.001 2
   4041   2.279035 -153.960624   0.332680  1.065198e+07 -1.298483e-01  7.438019e+06 4.001 2
   4042   2.085788 100.474607  -0.082582  1.261917e+07 -1.218617e+00 -3.089572e+06 4.001 2
   4043   2.110538 -38.434636  -0.377551  8.738093e+06 -5.773015e-01 -9.614288e+06 4.001 2
   4044   1.975594  -5.487270   0.222943  1.296740e+07 -7.308446e-01  7.970537e+05 4.001 2
   4045   1.505459 -142.006661  -0.528598  1.157895e+07  3.987855e-01  5.892088e+06 4.001 2
   4046   1.843911 -124.577545   0.691185  1.136497e+07 -1.304908e+00  6.294930e+06 4.001 2
   4047   1.831622 -110.262900  -0.750707  1.293887e+07  1.547913e+00  1.172328e+06 4.001 2
   4048   2.394039 128.417667   0.228917  1.281793e+07  2.064402e+00  2.118810e+06 4.001 2
   4049   1.567268 -10.869195  -0.654277  9.225317e+06  7.153172e-01  9.147805e+06 4.001 2
   4050   1.628393 -43.809455  -0.907903  6.137313e+06 -2.228211e+00 -1.145086e+07 4.001 2
   4051   2.075038 -10.987051   0.591274  2.827697e+06 -1.504702e+00 -1.268042e+07 4.001 2
   4052   2.153968 -102.912916   0.279327  1.171299e+07  1.279515e+00  5.620913e+06 4.001 2
   4053   2.292905  23.171593  -0.419701  1.156591e+07 -9.256174e-01 -5.917641e+06 4.001 2
   4054   2.195606 -132.110785   0.442141  1.268769e+07 -1.814220e+00 -2.794889e+06 4.001 2
   4055   1.741060  24.459453   0.551022  8.683760e+06 -8.189195e-01  9.663391e+06 4.001 2
   4056   1.775583 108.900364   0.436241  7.964803e+06  4.922862e-01 -1.026405e+07 4.001 2
   4057   2.397883  64.217191   0.044103  1.023078e+07 -6.841884e-01 -8.007490e+06 4.001 2
   4058   1.776227 -34.730832  -0.926754  7.080489e+05 -1.488856e+00 -1.297257e+07 4.001 2
   4059   1.504297 -161.956929   0.357663  4.554249e+06 -3.070887e+00  1.216748e+07 4.001 2
   4060   2.338588 114.394387  -0.315390  8.165849e+06  2.240256e+00  1.010484e+07 4.001 2
   4061   1.880341  22.492408  -0.887049  1.248132e+07 -2.771296e+00  3.606296e+06 4.001 2
   4062   1.600152 -83.044242   0.174802  1.268548e+07  1.147391e+00  2.804908e+06 4.001 2
   4063   1.743333 100.486148  -0.459225  8.567891e+06  1.166096e+00  9.766271e+06 4.001 2
   4064   2.230995 144.047266   0.412024  5.872519e+06 -1.394815e+00 -1.158889e+07 4.001 2
   4065   1.828978 125.151433   0.402672  6.874184e+06 -9.029985e-01  1.102426e+07 4.001 2
   4066   1.648551 177.081287  -0.724053  1.298620e+07  2.767398e+00  3.840894e+05 4.001 2
   4067   1.904230  19.950107  -0.639232  1.283779e+07 -2.471173e+00 -1.995001e+06 4.001 2
   4068   1.665972  -6.873223  -0.626313  1.237595e+07  2.609593e-01  3.952807e+06 4.001 2
   4069   1.573786 -34.062850  -0.567625  1.297888e+07 -3.141162e+00 -5.808294e+05 4.001 2
   4070   2.320953 -44.892017  -0.092538  9.534580e+06 -2.418710e+00 -8.824998e+06 4.001 2
   4071   2.132619 -63.905482  -0.547493  1.287117e+07  2.423707e+00  1.766882e+06 4.001 2
   4072   1.666524 154.535294   0.878322  1.255615e+07  2.853855e+00  3.336442e+06 4.001 2
   4073   1.948061  81.571495   0.058874  9.619448e+06  9.290608e-01  8.732413e+06 4.001 2
   4074   2.237245 168.625509   0.214413  1.285046e+07  1.965567e+00 -1.911655e+06 4.001 2
   4075   1.926584 -124.717068  -0.859875  1.035327e+07 -2.628440e+00  7.848482e+06 4.001 2
   4076   1.731617 -21.038623  -0.688333  1.297504e+07 -1.964506e-01  6.612596e+05 4.001 2
   4077   1.934893  14.997697   0.813736  9.258848e+06  6.645215e-01  9.113865e+06 4.001 2
   4078   1.380113 -140.390482   0.178403  1.279003e+07  9.173967e-01 -2.281214e+06 4.001 2
   4079   1.484168 -16.066713  -0.429110  3.745729e+06  8.417934e-01  1.244019e+07 4.001 2
   4080   2.196566 -101.159023   0.087088  1.280358e+07 -1.502217e+00  2.203913e+06 4.001 2
   4081   1.848756 -156.126281  -0.496260  1.295562e+07 -5.708600e-01 -9.698773e+05 4.001 2
   4082   1.777398 -57.576017  -0.008172  1.215556e+07  1.922211e+00  4.585981e+06 4.001 2
   4083   1.731912 -57.617600  -0.327356  1.298239e+07 -1.507353e+00 -4.964549e+05 4.001 2
   4084   1.642597 -59.526485   0.219752  4.219687e+06 -2.486447e+00 -1.228752e+07 4.001 2
   4085   1.545315 153.850213   0.563668  7.981577e+06 -2.513318e+00 -1.025101e+07 4.001 2
   4086   2.281265  78.063804   0.298834  1.295151e+07 -2.015515e+00  1.023312e+06 4.001 2
   4087   2.201962  49.924856  -0.595678  1.057165e+07  1.866202e+00 -7.551753e+06 4.001 2
   4088   1.473995 -22.597611   0.270386  7.925767e+06 -6.785442e-01  1.029422e+07 4.001 2
   4089   1.711868 -19.731594   0.830486  1.173333e+07 -2.951215e+00  5.578332e+06 4.001 2
   4090   2.368806 -106.841761  -0.128104  9.907546e+06  6.107062e-01  8.404127e+06 4.001 2
   4091   1.949182 -156.278175   0.455665  8.994543e+06  3.337862e-01  9.374807e+06 4.001 2
   4092   1.340670 113.754606   0.007708  5.109740e+06 -3.740506e-01 -1.194485e+07 4.001 2
   4093   2.183946 -113.788219   0.310131  1.125507e+07 -1.071076e+00 -6.489391e+06 4.001 2
   4094   2.184582 -11.946544   0.482005  1.019838e+07 -6.553722e-01 -8.048712e+06 4.001 2
   4095   1.813606 -38.112085  -0.190216  9.438977e+06 -4.781713e-01  8.927179e+06 4.001 2
   4096   1.713308 -119.519375  -0.813700  7.527855e+06 -6.229455e-01 -1.058868e+07 4.001 2
   4097   1.793368 118.315244  -0.962446  6.805514e+06 -1.207101e+00  1.106679e+07 4.001 2
   4098   1.862208 -140.062000   0.497897  1.248890e+07  1.661477e+00  3.579954e+06 4.001 2
   4099   1.333222 -132.471629  -0.150861  4.731143e+06 -2.056018e+00 -1.209980e+07 4.001 2
   4100   1.631975 -143.645978  -0.366181  8.724278e+06  1.273019e+00  9.626826e+06 4.001 2
   4101   2.184989 156.129180   0.550186  2.250013e+06  9.191629e-01 -1.279556e+07 4.001 2
   4102   1.955234 -34.845685   0.615047  8.831064e+06  2.948423e+00 -9.528962e+06 4.001 2
   4103   1.610130 -155.923170  -0.349167  1.239947e+07  5.278994e-01 -3.878410e+06 4.001 2
   4104   2.181379 -83.360170  -0.429374  7.590444e+06  2.224523e-01 -1.054391e+07 4.001 2
   4105   2.020723 -70.802250  -0.611828  1.270994e+07 -2.312238e-01  2.691890e+06 4.001 2
   4106   1.686638 -121.857852   0.325923  1.252444e+07  5.210654e-01 -3.453596e+06 4.001 2
   4107   1.474919 133.113306   0.061127  1.014739e+07  2.168159e+00  8.112912e+06 4.001 2
   4108   1.376828 -142.603784   0.264161  1.286309e+07 -2.535773e+00 -1.824745e+06 4.001 2
   4109   2.122286  50.927117   0.033646  1.296357e+07  1.302745e+00 -8.571960e+05 4.001 2
   4110   1.672585   8.183007   0.220091  1.294475e+07 -9.448264e-01 -1.105555e+06 4.001 2
   4111   1.580116 -82.028926   0.338099  8.569590e+06 -2.010718e-01  9.764780e+06 4.001 2
   4112   1.645997 -86.149080   0.004335  1.171884e+07  2.056386e+00  5.608704e+06 4.001 2
   4113   1.825972 -121.320894   0.659855  1.088561e+07  1.493341e+00 -7.091702e+06 4.001 2
   4114   1.785401 -35.708994  -0.979657  8.825719e+06 -9.544041e-03 -9.533913e+06 4.001 2
   4115   1.422989  86.376111  -0.382259  1.284349e+07  2.481553e+00  1.957944e+06 4.001 2
   4116   1.569335 -19.279534   1.014050  7.630832e+06  2.739581e+00  1.051471e+07 4.001 2
   4117   2.214737 -130.801244  -0.098657  1.133334e+07 -2.678458e+00 -6.351700e+06 4.001 2
   4118   2.218026   4.388266  -0.471846  1.096007e+07  8.422874e-02 -6.976071e+06 4.001 2
   4119   1.364604 -119.266936   0.512684  1.131184e+07  1.580829e+00 -6.389924e+06 4.001 2
   4120   1.593407  94.280664   0.946730  9.406185e+06 -1.624403e+00  8.961723e+06 4.001 2
   4121   1.786279   0.742797  -0.306261  8.960557e+06 -1.159193e-02  9.407296e+06 4.001 2
   4122   1.337636 -39.242212  -0.176018  1.291343e+07 -7.851131e-02  1.425486e+06 4.001 2
   4123   1.841032 -63.316500  -0.062910  6.547937e+06 -2.488939e+00 -1.122111e+07 4.001 2
   4124   1.426672 -178.475274  -0.498426  1.278802e+07  8.021969e-01 -2.292434e+06 4.001 2
   4125   1.924986  74.324055   0.082047  1.053743e+07  2.176618e+00 -7.599439e+06 4.001 2
   4126   1.599183 -124.629066  -0.897131  1.275893e+07  9.465185e-01 -2.449210e+06 4.001 2
   4127   2.267245 -160.707099  -0.169795  1.286767e+07  2.926126e+00 -1.792170e+06 4.001 2
   4128   2.254146 143.395831   0.173874  1.191773e+07  1.228621e+00  5.172681e+06 4.001 2
   4129   1.514407 -42.614507   0.592548  1.062677e+07 -1.063684e+00  7.473990e+06 4.001 2
   4130   2.000743 -39.545900  -0.777532  1.265585e+07  2.421136e+00  2.935674e+06 4.001 2
   4131   2.080842 122.057918   0.754825  8.640208e+06  3.118703e-01 -9.702350e+06 4.001 2
   4132   2.286558  97.561306   0.288926  7.789709e+06 -3.102209e+00  1.039756e+07 4.001 2
   4133   1.923959 -113.450588  -0.202934  1.247973e+07  2.505785e+00  3.611816e+06 4.001 2
   4134   2.116865 -117.817770   0.220163  7.977851e+06  1.276983e+00  1.025391e+07 4.001 2
   4135   2.013232 -135.040429  -0.079720  5.703788e+06  4.067185e-01  1.167286e+07 4.001 2
   4136   2.145518 130.554246  -0.126148  7.176237e+06  2.287685e+00  1.083007e+07 4.001 2
   4137   2.308624  34.545374  -0.384834  1.242251e+07  1.610943e+00 -3.803963e+06 4.001 2
   4138   1.725381 -140.449809  -0.731603  1.280877e+07 -1.210230e+00  2.173497e+06 4.001 2
   4139   1.725027  -6.179874   0.362763  1.141828e+07  2.568954e+00  6.197723e+06 4.001 2
   4140   1.852664 -138.514419   0.721964  9.363829e+06  1.716875e+00 -9.005971e+06 4.001 2
   4141   1.738124  80.586440  -0.902697  1.100416e+07 -2.140087e+00  6.906315e+06 4.001 2
   4142   1.347475 -102.833399  -0.418737  1.282680e+07  1.530192e+00  2.064472e+06 4.001 2
   4143   1.815830  63.835850   0.454905  1.216321e+07  1.950529e+00 -4.565657e+06 4.001 2
   4144   2.322364 -179.675840  -0.160794  1.135183e+07 -3.777281e-01  6.318596e+06 4.001 2
   4145   1.988190  39.594956   0.185647  1.206824e+07 -6.162712e-02 -4.811074e+06 4.001 2
   4146   1.698733 -126.756921   1.025487  8.273251e+06  1.682808e+00  1.001709e+07 4.001 2
   4147   1.527298 164.787227  -0.782373  1.295079e+07  3.110740e+00  1.032459e+06 4.001 2
   4148   2.361245 123.826355  -0.046223  1.281423e+07 -4.502500e-01  2.141093e+06 4.001 2
   4149   1.977775 -65.368377   0.401512  1.294938e+07 -1.645636e+00  1.049932e+06 4.001 2
   4150   2.017452 118.000565   0.246633  1.242557e+07  2.419011e+00  3.793934e+06 4.001 2
   4151   2.037958 179.865576  -0.514921  6.902752e+06 -1.480410e+00 -1.100640e+07 4.001 2
   4152   1.936985   8.497732  -0.411326  1.299184e+07 -2.660110e+00  3.058754e+04 4.001 2
   4153   1.881875 -131.550212   0.880151  9.902275e+06  6.171782e-01 -8.410336e+06 4.001 2
   4154   2.073576 -89.348349   0.648768  7.025725e+06  1.659668e+00 -1.092831e+07 4.001 2
   4155   1.714558 -87.371973   0.328054  5.904193e+06  2.140557e+00  1.157278e+07 4.001 2
   4156   2.016071 139.994489  -0.230441  4.998909e+06  4.727474e-01  1.199165e+07 4.001 2
   4157   1.741422 -13.095277  -0.013110  8.538936e+06 -2.147560e+00  9.791598e+06 4.001 2
   4158   1.998716  73.734669   0.419964  2.305937e+06 -1.837248e+00  1.278560e+07 4.001 2
   4159   2.067019 172.883636  -0.116396  9.463950e+06 -2.467521e+00  8.900699e+06 4.001 2
   4160   2.287560  27.955217   0.340609  1.172466e+07 -2.992469e+00 -5.596540e+06 4.001 2
   4161   1.636611  26.067324   0.755773  1.026015e+07 -3.164340e-01 -7.969825e+06 4.001 2
   4162   1.744415 126.172937   0.848726  9.912119e+06 -5.386814e-01 -8.398732e+06 4.001 2
   4163   1.832153  58.079665  -0.285942  1.299132e+07 -1.918550e+00 -1.196349e+05 4.001 2
   4164   1.613256 -22.537426   0.771340  8.462077e+06 -2.365519e-01  9.858096e+06 4.001 2
   4165   2.281814  -4.285564  -0.357181  1.071653e+07  2.373261e+00  7.344709e+06 4.001 2
   4166   1.658835  36.427361   0.817450  2.845227e+06 -1.063718e+00 -1.267649e+07 4.001 2
   4167   2.170772 166.483526  -0.209720  1.296869e+07 -2.350811e+00 -7.758067e+05 4.001 2
   4168   1.666077 163.339344   0.792664  7.081038e+06 -1.960578e+00 -1.089255e+07 4.001 2
   4169   2.040655 -15.530485   0.192200  1.160303e+07 -3.042467e+00 -5.844533e+06 4.001 2
   4170   2.278525 -36.711279   0.418453  5.398454e+06 -6.186930e-01 -1.181717e+07 4.001 2
   4171   1.495403 -74.263296   0.530472  1.295164e+07  2.013137e+00  1.021615e+06 4.001 2
   4172   2.266123 -95.605942   0.508318  4.678686e+06  4.779541e-01  1.212018e+07 4.001 2
   4173   1.939416  -4.904970   0.160067  1.282351e+07  1.126401e-01 -2.084830e+06 4.001 2
   4174   2.113485 115.716828   0.361478  3.416387e+06 -5.279241e-01 -1.253464e+07 4.001 2
   4175   1.853518  82.635063   0.011982  4.391101e+05  3.573379e-01 -1.298445e+07 4.001 2
   4176   2.038012  53.598666   0.793157  9.810342e+06  2.056763e+00 -8.517394e+06 4.001 2
   4177   1.476865 -116.063542   0.027501  1.215434e+07 -2.013655e+00  4.589204e+06 4.001 2
   4178   2.334406  71.237167   0.279017  1.280540e+07 -7.176162e-01 -2.193321e+06 4.001 2
   4179   2.316478 -117.163840   0.433307  1.021838e+07 -9.008006e-01 -8.023305e+06 4.001 2
   4180   2.114216 159.540706  -0.214469  1.053380e+07 -6.503320e-01  7.604466e+06 4.001 2
   4181   1.668314 -168.344829   0.484275  1.282006e+07  1.205099e+00  2.105934e+06 4.001 2
   4182   1.686118 -179.826215  -0.512313  1.094833e+07 -8.693723e-01  6.994494e+06 4.001 2
   4183   1.923583 100.790179   0.384932  8.481020e+06 -1.338411e+00 -9.841804e+06 4.001 2
   4184   1.907981 -112.877091  -0.827325  9.989824e+06  1.524878e+00  8.306156e+06 4.001 2
   4185   1.758505 -177.390215   0.147961  1.258495e+06 -3.004536e+00 -1.293078e+07 4.001 2
   4186   1.702246   2.883090   0.842310  5.325292e+06  2.417401e+00  1.185032e+07 4.001 2
   4187   2.131242 -41.703869   0.574944  1.080142e+07  1.225041e+00  7.219282e+06 4.001 2
   4188   1.524541 -141.235424  -0.106314  9.143774e+06 -3.954509e-02  9.229312e+06 4.001 2
   4189   1.429729 -95.955468   0.180794  5.783117e+06 -2.354408e+00 -1.163376e+07 4.001 2
   4190   1.853561 -29.390931  -0.942032  8.992745e+06  1.547355e+00  9.376531e+06 4.001 2
   4191   1.545429 175.022178   0.007200  5.488927e+06  2.773294e+00 -1.177542e+07 4.001 2
   4192   2.064716 -23.042618   0.024085  1.158258e+07 -2.136313e+00 -5.884942e+06 4.001 2
   4193   1.631576 -119.857397   0.636643  1.043782e+07  9.206363e-01  7.735675e+06 4.001 2
   4194   1.904328  47.160781   0.154290  1.150277e+07  1.373303e+00 -6.039464e+06 4.001 2
   4195   2.144755 179.270751  -0.660888  5.732473e+06 -1.140950e+00  1.165880e+07 4.001 2
   4196   1.379164 -110.207195  -0.004656  1.167045e+07 -1.935454e+00  5.708720e+06 4.001 2
   4197   1.639988  83.644169   0.135318  6.522634e+06  1.462462e+00  1.123584e+07 4.001 2
   4198   1.897077 135.132157   0.363586  1.215065e+07 -7.476385e-01 -4.598959e+06 4.001 2
